CRC;Date;Time;Latitude;Longitude;Fix
OK;22/05/2023;02:01:36;4,6134911;-52,139534;3D
OK;22/05/2023;03:01:20;4,6176896;-52,1423759;3D
OK;22/05/2023;04:01:04;4,6285439;-52,1476746;3D
OK;22/05/2023;05:00:48;4,6392961;-52,1490555;3D
OK;22/05/2023;06:00:32;4,6406016;-52,1491318;3D
OK;22/05/2023;07:00:16;4,6405759;-52,1491318;3D
OK;22/05/2023;08:00:00;4,6450047;-52,1582718;3D
OK;22/05/2023;08:59:44;4,6451073;-52,1582451;3D
OK;22/05/2023;09:59:28;4,6450815;-52,1582718;3D
OK;22/05/2023;10:59:12;4,6451073;-52,1582451;3D
OK;22/05/2023;11:58:56;4,6450815;-52,1581955;3D
OK;22/05/2023;12:58:40;4,6450558;-52,1581688;3D
OK;22/05/2023;14:02:40;4,6450815;-52,1582718;3D
OK;22/05/2023;15:02:24;4,6451073;-52,1582718;3D
OK;22/05/2023;16:02:08;4,6450558;-52,1582985;3D
OK;22/05/2023;17:01:52;4,6451073;-52,1582222;3D
OK;22/05/2023;18:01:36;4,6451073;-52,1582451;3D
OK;22/05/2023;19:01:20;4,645133;-52,1582451;3D
OK;22/05/2023;20:01:04;4,6450815;-52,1582718;3D
OK;22/05/2023;21:00:48;4,6450815;-52,1582985;3D
OK;22/05/2023;22:00:32;4,6450815;-52,1581955;3D
OK;22/05/2023;23:00:16;4,6450558;-52,1582718;3D
OK;23/05/2023;00:00:00;4,6450558;-52,1582451;3D
OK;23/05/2023;00:59:44;4,6450558;-52,1582451;3D
OK;23/05/2023;01:59:28;4,6450558;-52,1582451;3D
OK;23/05/2023;02:59:12;4,6450305;-52,1581955;3D
OK;23/05/2023;03:58:56;4,6450305;-52,1583214;3D
OK;23/05/2023;04:58:40;4,6188416;-52,1447029;3D
OK;23/05/2023;06:02:40;4,6159487;-52,1456528;3D
OK;23/05/2023;07:02:24;4,6159487;-52,1456528;3D
OK;23/05/2023;08:02:08;4,6007423;-52,1193352;3D
OK;23/05/2023;09:01:52;4,5911937;-52,1108856;2D
OK;23/05/2023;10:01:36;4,5910144;-52,1110153;3D
OK;23/05/2023;11:01:20;4,5909886;-52,1111183;3D
OK;23/05/2023;13:00:48;4,590477;-52,1111412;3D
OK;23/05/2023;14:00:32;4,5902462;-52,1107597;2D
OK;23/05/2023;15:00:16;4,5899391;-52,1104774;2D
OK;23/05/2023;16:59:44;4,5891457;-52,1112442;3D
OK;23/05/2023;18:59:12;4,5890174;-52,1119347;3D
OK;23/05/2023;20:03:12;4,5890431;-52,1119614;2D
OK;23/05/2023;21:02:56;4,5898366;-52,1120377;3D
OK;23/05/2023;22:02:40;4,5906816;-52,1122704;3D
OK;24/05/2023;00:02:08;4,5965953;-52,1199226;3D
OK;24/05/2023;01:01:52;4,6254978;-52,1399155;3D
OK;24/05/2023;02:01:36;4,6450815;-52,1582718;3D
OK;24/05/2023;03:01:20;4,6451073;-52,1582451;3D
OK;24/05/2023;04:01:04;4,6450558;-52,1583214;3D
OK;24/05/2023;05:00:48;4,6451073;-52,1582451;3D
OK;24/05/2023;06:00:32;4,6450815;-52,1582451;3D
OK;24/05/2023;07:00:16;4,6451073;-52,1583214;3D
OK;24/05/2023;08:00:00;4,645133;-52,1583214;3D
OK;24/05/2023;08:59:44;4,6451583;-52,1582451;3D
OK;24/05/2023;09:59:28;4,6451073;-52,1582718;3D
OK;24/05/2023;10:59:12;4,6451073;-52,1582451;3D
OK;24/05/2023;12:03:12;4,6451073;-52,1582451;3D
OK;24/05/2023;14:02:40;4,6452098;-52,1583481;3D
OK;24/05/2023;15:02:24;4,6451073;-52,1582718;3D
OK;24/05/2023;16:02:08;4,6451073;-52,1582985;3D
OK;24/05/2023;17:01:52;4,6451073;-52,1583214;3D
OK;24/05/2023;18:01:36;4,645133;-52,1582718;3D
OK;24/05/2023;19:01:20;4,6451073;-52,1582451;3D
OK;24/05/2023;20:01:04;4,6451073;-52,1582222;3D
OK;24/05/2023;21:00:48;4,6451073;-52,1582451;3D
OK;24/05/2023;22:00:32;4,6450815;-52,1582718;3D
OK;24/05/2023;23:00:16;4,6450558;-52,1582718;3D
OK;25/05/2023;00:00:00;4,6450305;-52,1582985;3D
OK;25/05/2023;00:59:44;4,6450047;-52,1582985;3D
OK;25/05/2023;01:59:28;4,6450815;-52,1582451;3D
OK;25/05/2023;02:59:12;4,6450558;-52,1582451;3D
OK;25/05/2023;03:58:56;4,6450305;-52,1582718;3D
OK;25/05/2023;04:58:40;4,6450047;-52,1582451;3D
OK(corrected);25/05/2023;05:54:08;4,7370625;-52,0419197;3D
OK;25/05/2023;06:02:40;4,6305666;-52,1467781;3D
OK;25/05/2023;07:02:24;4,5813632;-52,113575;3D
OK;25/05/2023;08:02:08;4,553792;-52,0828781;3D
OK;25/05/2023;09:01:52;4,549747;-52,0806274;3D
OK;25/05/2023;10:01:36;4,5486207;-52,08004;3D
OK;25/05/2023;15:00:16;4,5491586;-52,0798607;3D
OK;25/05/2023;16:00:00;4,5494146;-52,0799866;3D
OK;25/05/2023;16:59:44;4,549696;-52,0802422;2D
OK;25/05/2023;17:59:28;4,5499778;-52,0803452;2D
OK;25/05/2023;18:59:12;4,5503106;-52,080677;3D
OK;25/05/2023;21:02:56;4,5507712;-52,0812683;2D
OK;25/05/2023;22:02:40;4,5512066;-52,0802956;3D
OK;25/05/2023;23:02:24;4,5512319;-52,0802689;3D
OK;26/05/2023;00:02:08;4,5512576;-52,0802422;3D
OK;26/05/2023;01:01:52;4,5512319;-52,0802689;3D
OK;26/05/2023;02:01:36;4,5218687;-52,0532875;3D
OK;26/05/2023;03:01:20;4,5217919;-52,0532112;3D
OK;26/05/2023;04:01:04;4,4799104;-52,0257149;3D
OK;26/05/2023;05:00:48;4,4799104;-52,0256882;3D
OK;26/05/2023;06:00:32;4,4443521;-52,0211334;3D
OK;26/05/2023;07:00:16;4,4443521;-52,0211067;3D
OK;26/05/2023;08:00:00;4,3661442;-52,0348816;3D
OK;26/05/2023;09:59:28;4,3374977;-52,0386162;2D
OK;26/05/2023;10:59:12;4,3375745;-52,0384636;3D
OK;26/05/2023;12:03:12;4,3374209;-52,0384369;2D
OK;26/05/2023;14:02:40;4,3378048;-52,0381317;2D
OK;26/05/2023;15:02:24;4,3378048;-52,0380287;3D
OK;26/05/2023;22:00:32;4,3401346;-52,0372353;3D
OK;26/05/2023;23:00:16;4,3401346;-52,0373878;2D
OK;27/05/2023;00:00:00;4,3400321;-52,0374413;3D
OK;27/05/2023;01:59:28;4,3400831;-52,0375443;3D
OK;27/05/2023;02:59:12;4,3400831;-52,0374146;3D
OK;27/05/2023;03:58:56;4,3400321;-52,0374413;3D
OK;27/05/2023;04:58:40;4,3400064;-52,0374413;3D
OK;27/05/2023;06:02:40;4,3401089;-52,0372849;3D
OK;27/05/2023;07:02:24;4,3400831;-52,0371857;3D
OK;27/05/2023;08:02:08;4,3402114;-52,0375443;3D
OK;27/05/2023;10:01:36;4,3390336;-52,0425606;3D
OK;27/05/2023;11:01:20;4,3393664;-52,0424576;3D
OK;27/05/2023;13:00:48;4,3393922;-52,0425606;3D
OK;27/05/2023;14:00:32;4,339469;-52,0424576;3D
OK;27/05/2023;15:00:16;4,3392129;-52,0426636;2D
OK;27/05/2023;16:59:44;4,3394942;-52,0425339;2D
OK(corrected);27/05/2023;16:59:44;3,5006337;-50,3648109;2D
OK;27/05/2023;18:59:12;4,3393154;-52,0426369;2D
OK;27/05/2023;22:02:40;4,3399038;-52,0428925;3D
OK;27/05/2023;23:02:24;4,3400831;-52,043251;3D
OK;28/05/2023;01:01:52;4,3521152;-52,0365448;3D
OK;28/05/2023;02:01:36;4,3608446;-52,0366478;3D
OK;28/05/2023;03:01:20;4,3767681;-52,0350342;3D
OK;28/05/2023;04:01:04;4,3867006;-52,0386963;3D
OK;28/05/2023;05:00:48;4,4007039;-52,0378761;3D
OK;28/05/2023;06:00:32;4,4094849;-52,0448914;3D
OK;28/05/2023;07:00:16;4,4312191;-52,0718994;3D
OK;28/05/2023;08:00:00;4,4312191;-52,0718193;3D
OK;28/05/2023;08:59:44;4,4278655;-52,0730515;3D
OK;28/05/2023;09:59:28;4,4278402;-52,073204;3D
OK;28/05/2023;10:59:12;4,4276609;-52,072998;3D
OK;28/05/2023;11:58:56;4,4275584;-52,0731773;3D
OK;28/05/2023;13:02:56;4,4275074;-52,0731506;3D
OK;28/05/2023;15:02:24;4,4272256;-52,0733566;3D
OK;28/05/2023;17:01:52;4,427072;-52,073204;3D
OK;28/05/2023;19:01:20;4,4266624;-52,0733299;3D
OK;28/05/2023;22:00:32;4,4255362;-52,0732269;3D
OK;28/05/2023;23:00:16;4,4256129;-52,073204;3D
OK;29/05/2023;00:00:00;4,4319105;-52,0713081;3D
OK;29/05/2023;00:59:44;4,4512897;-52,0717697;3D
OK;29/05/2023;01:59:28;4,4549503;-52,0714874;3D
OK;29/05/2023;02:59:12;4,4676991;-52,0748672;3D
OK;29/05/2023;03:58:56;4,490509;-52,0771713;3D
OK;29/05/2023;04:58:40;4,5135231;-52,061451;3D
OK;29/05/2023;06:02:40;4,5134721;-52,0614777;3D
OK(corrected);29/05/2023;08:02:08;4,644877;-52,1577072;3D
OK(corrected);24/09/2024;11:01:20;-39,4005127;-6,8905344;3D
Fail;27/01/2012;13:30:40;-105,6978073;-191,1604614;2D
Fail;26/02/2016;00:53:20;175,7387085;163,4927673;2D
Fail;17/09/2017;12:52:16;-153,1074371;34,7912331;3D
Fail;19/02/2019;22:19:44;4,5911937;-52,949749;2D
Fail;22/05/2023;19:01:20;4,645133;-52,1600914;3D
Fail;23/05/2023;03:58:56;138,8597412;-52,1583214;3D
Fail;23/05/2023;11:01:20;6,2173567;-52,1111183;3D
Fail;24/05/2023;16:02:08;-50,906765;-93,1807632;3D
Fail;25/05/2023;07:36:32;4,5813375;-52,113575;3D
Fail;25/05/2023;08:02:08;58,215435;-52,0828781;3D
Fail;25/05/2023;09:01:52;-178,7505798;-52,0808334;3D
Fail;25/05/2023;21:24:16;5,0797186;-52,1585541;3D
Fail;25/05/2023;22:02:40;3,7123456;-52,0671883;3D
Fail;26/05/2023;13:28:32;12,8847485;-52,0381317;2D
Fail;26/05/2023;16:06:24;111,8185349;-52,4405365;3D
Fail;27/05/2023;03:29:04;4,3402114;-50,4646797;3D
Fail;27/05/2023;17:33:52;3,5004799;-52,0949898;3D
Fail;28/05/2023;03:01:20;4,3750782;-52,0350342;3D
Fail;28/05/2023;08:00:00;1,075776;-52,0722313;3D
Fail;28/05/2023;08:59:44;111,5923309;-52,0742798;3D
Fail;28/05/2023;21:52:00;4,4126081;-52,073204;3D
Fail;28/05/2023;21:56:16;4,4132738;-25,2295799;3D
Fail;28/05/2023;23:55:44;4,3307905;-52,0188789;3D
Fail;29/05/2023;07:02:24;11,2751484;-48,7482224;3D
Fail;29/05/2023;10:01:36;4,6450815;-52,1647491;3D
Fail;06/06/2023;03:16:16;4,6450305;-38,7363205;3D
Fail;09/06/2023;05:34:56;4,3608446;-52,089077;2D
Fail;20/06/2024;06:41:04;4,4255362;-48,7177849;3D
Fail;07/09/2024;12:37:20;127,2489853;-0,7841152;3D
Fail;04/07/2032;01:08:16;-143,179245;171,1760559;3D
Fail;16/01/2034;06:00:32;160,3694763;-196,7265625;3D
Fail;31/12/2056;06:41:04;-197,1057587;194,5660248;3D
Fail;04/03/2057;15:28:00;131,0535736;161,3258667;2D
Fail;03/03/2063;02:40:00;-142,697998;188,4457397;3D
